11/14/19_21:15:06,12.7718,0.00225639,0.0995869,0.128538,0.745557,1.22962e-06,3.5736e-08,1,1201,30.025,0.0134737,0
11/14/19_21:07:37,23.8192,0.00344216,0.121668,0.187329,1.1501,0.0038702,9.02761e-05,1,1253,27.2391,0.0325931,0
11/14/19_19:15:14,15.3166,0.0108503,0.065779,0.0386457,3.16242,0.000787134,7.88207e-08,1,96,2.90909,0.0570113,1
11/14/19_20:53:07,10.4857,0.0116497,0.167236,0.0450199,1.60134,2.18009e-05,9.36018e-09,0,0,0,0.000611608,1
11/14/19_21:07:53,12.5562,0.00102595,0.252832,0.0129232,0.52725,1.54358e-05,1.24265e-07,1,29,1,0.00103228,1
11/14/19_21:12:43,15.4518,0.0189578,0.116977,0.112754,0.920679,0.00395301,0.00236927,0,0,0,0.132143,1
11/14/19_20:35:39,13.5431,0.0168169,0.107657,0.31049,1.30543,0.00863393,0.00177078,0,0,0,0.368744,1
11/14/19_20:35:40,4.37667,0.00555507,0.250068,0.163043,1.90157,0.012452,0.00446275,0,0,0,0.303157,1
11/14/19_20:36:37,12.0304,0.00683101,0.12298,0.0544763,1.14709,7.20706e-06,-9.2396e-10,0,0,0,0.00042816,1
11/14/19_20:51:13,6.32983,0.0049476,0.261256,0.0601446,1.70296,2.44111e-08,0,0,0,0,0,1
11/14/19_21:12:33,7.39142,0.00726804,0.20079,0.27446,0.80228,0.0130882,0.00140766,1,6089,304.45,0.0612822,0
11/14/19_21:03:32,12.3418,0.0422013,0.102474,0.273603,4.56964,0.0964938,0.0201452,1,639,16.3846,0.136536,0
11/14/19_21:44:34,8.60332,0.00452977,0.186896,0.0443837,1.01282,5.40532e-07,2.27943e-09,0,0,0,0.000468947,1
11/14/19_21:47:24,20.0192,0.00044617,0.189932,0.176518,0.417942,3.69288e-05,7.59707e-08,3,949,20.1915,0.0822592,1
11/14/19_20:45:17,102.699,0.00403601,0.0371213,0.072062,1.32231,0.000311314,1.57867e-05,0,0,0,0.00117277,1
11/14/19_21:26:08,15.5555,0.00596095,0.09775,0.0213124,0.679985,7.53773e-05,2.10181e-07,0,0,0,0.0152,1
11/14/19_21:28:42,6.418,0.018412,0.239847,0.0680397,1.53097,0.0428676,0.00257041,1,2789,146.789,0.0103309,0
11/14/19_21:32:24,21.7611,0.00493204,0.0778916,0.0713449,0.762985,2.76701e-05,8.39897e-08,0,0,0,0.00117664,1
11/14/19_20:52:41,22.8357,0.00559879,0.0361498,0.0366131,23.7824,8.53215e-05,1.33686e-07,0,0,0,0.00250829,1
11/14/19_20:56:22,4.15684,0.00490081,0.127265,0.0527575,11.4022,9.1742e-05,-1.14487e-07,2,707,50.5,0.0013442,0
11/14/19_21:24:10,11.8558,0.0136787,0.0451741,0.0678873,1.17469,0.011147,0.000870049,1,15,0.652174,0.053738,1
11/14/19_21:01:28,22.4792,0.00136115,0.059007,0.0487942,0.817836,1.87606e-05,2.72118e-07,1,801,13.35,0.0015939,0
11/14/19_21:07:50,61.5174,0.000679054,0.0101612,0.0208233,0.30286,0.000106022,9.91687e-07,1,396,1.88571,3.57809e-05,1
11/14/19_21:22:41,17.7227,0.00167495,0.0902148,0.0109013,1.20917,2.10893e-06,4.36819e-08,1,36,1.16129,5.81169e-06,1
11/14/19_20:47:53,5.05146,0.0119003,0.213664,0.29537,6.2655,0.185057,0.00748298,2,841,52.5625,0.289448,1
11/14/19_21:42:08,10.1135,0.00365559,0.100182,0.255139,1.30399,0.0133671,0.00154129,1,520,14.4444,0.370082,0
11/14/19_21:47:48,16.8413,0.00307039,0.0619201,0.0912915,8.65136,5.9489e-06,3.95831e-06,3,590,11.1321,0.00258262,1
11/14/19_21:07:52,13.0512,0.0051709,0.112408,0.096233,1.88582,2.71575e-05,7.11453e-08,0,0,0,0.0188802,1
11/14/19_18:45:14,79.5311,0.00396801,0.0450985,0.113367,2.91407,0.000347862,3.22055e-05,0,0,0,0.00444189,1
11/14/19_19:27:05,8.06513,0.0085413,0.200319,0.0729676,1.96571,0.00859603,0.000676534,0,0,0,0.0924469,1
11/14/19_19:44:25,4.87772,0.00107681,0.205266,0.0337454,3.83592,0.000166776,-2.87675e-12,1,229,19.0833,0.00940974,1
11/14/19_20:43:47,4.82402,0.00286142,0.566673,0.147862,0.877519,0.0318891,0.000837411,1,439,33.7692,0.176845,0
11/14/19_21:10:56,10.2066,0.00327421,0.146417,0.0463365,0.133415,0.000438728,-1.28681e-08,1,297,9.28125,0.0262981,1
11/14/19_21:43:08,8.62732,0.00789232,0.317187,0.128924,2.91489,0.000156233,-1.12878e-10,1,406,31.2308,0.170053,0
11/14/19_21:49:29,9.10709,0.00725207,0.272754,0.172938,0.756207,1.67091e-09,0,1,147,10.5,0,1
11/14/19_21:01:37,10.9438,0.00579804,0.126752,0.1015,3.35041,0.00388417,0.000416754,1,724,24.9655,0.37283,0
11/14/19_20:59:00,10.4512,0.00786062,0.162853,0.039179,0.635388,1.03053e-06,-1.11546e-09,0,0,0,0,1
11/14/19_21:58:16,8.41521,0.00962997,0.112502,0.365988,1.44381,0.00700285,0.00494111,0,0,0,0.0196924,1
11/14/19_21:45:12,20.2408,0.0033407,0.12336,0.0767205,1.26387,0.000207617,1.03965e-05,1,433,8.66,0.0561653,0
11/14/19_21:20:24,12.2698,0.00354681,0.24001,0.0714047,0.389387,1.11693e-05,-4.5063e-08,1,946,32.6207,0.00948703,0
11/14/19_21:02:18,9.39805,0.00235718,0.0590412,0.0458117,2.06287,4.9139e-10,-2.43493e-08,0,0,0,0,1
11/14/19_21:09:53,4.8415,0.0145707,0.284934,0.227576,1.89599,0.0499847,0.00374423,1,94,7.23077,0.140864,1
11/14/19_18:41:14,7.79854,0.00589857,0.131949,0.0617623,4.84317,5.22773e-05,-1.80496e-09,0,0,0,0.0111833,1
11/14/19_18:45:59,9.94779,0.00220383,0.120409,0.0286655,2.10009,1.21105e-05,-1.78816e-09,0,0,0,0.00274508,1
11/14/19_19:09:42,6.83009,0.0239733,0.186288,0.178142,3.54527,0.0486283,0.00660624,0,0,0,0.209323,1
